Item LC 116;Descrição Item;NBS;DESCRIÇÃO NBS;INDOP;Local incidência IBS;cClassTrib;nome cClassTrib;;
15.17;Emissão, Fornecimento, Devolução, Sustação, Cancelamento E Oposição De Cheques Quaisquer, Avulso Ou Por Talão.;1.0901.90.00;Serviços financeiros, exceto bancos de investimento, serviços de seguros e previdência complementar não classificados em subposições anteriores;100301;Domicílio principal do adquirente;000001;Situações tributadas integralmente pelo IBS e CBS.;;
15.18;Serviços Relacionados A Crédito Imobiliário, Avaliação E Vistoria De Imóvel Ou Obra, Análise Técnica E Jurídica, Emissão, Reemissão, Alteração, Transferência E Renegociação De Contrato, Emissão E Reemissão Do Termo De Quitação E Demais Serviços Relacionados A Crédito Imobiliário.;1.0901.31.00;Serviços de financiamentos imobiliários residenciais;100301;Domicílio principal do adquirente;000001;Situações tributadas integralmente pelo IBS e CBS.;;
15.18;Serviços Relacionados A Crédito Imobiliário, Avaliação E Vistoria De Imóvel Ou Obra, Análise Técnica E Jurídica, Emissão, Reemissão, Alteração, Transferência E Renegociação De Contrato, Emissão E Reemissão Do Termo De Quitação E Demais Serviços Relacionados A Crédito Imobiliário.;1.0901.32.00;Serviços de financiamentos imobiliários não residenciais;100301;Domicílio principal do adquirente;000001;Situações tributadas integralmente pelo IBS e CBS.;;
15.18;Serviços Relacionados A Crédito Imobiliário, Avaliação E Vistoria De Imóvel Ou Obra, Análise Técnica E Jurídica, Emissão, Reemissão, Alteração, Transferência E Renegociação De Contrato, Emissão E Reemissão Do Termo De Quitação E Demais Serviços Relacionados A Crédito Imobiliário.;1.1001.30.00;Serviços de avaliação de imóveis;100301;Domicílio principal do adquirente;000001;Situações tributadas integralmente pelo IBS e CBS.;;
16.01;Serviços De Transporte Coletivo Municipal Rodoviário, Metroviário, Ferroviário E Aquaviário De Passageiros. (Redação Dada Pela Lei Complementar Nº 157, De 2016);1.0401.11.19;Serviços de transporte rodoviário local regular de passageiros, exceto em áreas metropolitanas não classificados em subitens anteriores;060101;local da prestação;400001;Fornecimento de serviços de transporte público coletivo de passageiros rodoviário e metroviário;;
16.01;Serviços De Transporte Coletivo Municipal Rodoviário, Metroviário, Ferroviário E Aquaviário De Passageiros. (Redação Dada Pela Lei Complementar Nº 157, De 2016);1.0401.16.10;Serviços de transporte ferroviário local de passageiros;060101;local da prestação;200021;Serviços de transporte público coletivo de passageiros ferroviário e hidroviário;;
16.01;Serviços De Transporte Coletivo Municipal Rodoviário, Metroviário, Ferroviário E Aquaviário De Passageiros. (Redação Dada Pela Lei Complementar Nº 157, De 2016);1.0401.16.20;Serviços de transporte metroviário (metrô) local de passageiros;060101;local da prestação;400001;Fornecimento de serviços de transporte público coletivo de passageiros rodoviário e metroviário;;
16.01;Serviços De Transporte Coletivo Municipal Rodoviário, Metroviário, Ferroviário E Aquaviário De Passageiros. (Redação Dada Pela Lei Complementar Nº 157, De 2016);1.0401.16.90;Serviços de transporte local de passageiros por veículos sobre trilhos não classificados em itens anteriores;060101;local da prestação;000001;Situações tributadas integralmente pelo IBS e CBS.;;
16.01;Serviços De Transporte Coletivo Municipal Rodoviário, Metroviário, Ferroviário E Aquaviário De Passageiros. (Redação Dada Pela Lei Complementar Nº 157, De 2016);1.0401.21.10;Serviços de transporte aquaviário local de passageiros, por navegação interior, em embarcações para travessia;060101;local da prestação;200021;Serviços de transporte público coletivo de passageiros ferroviário e hidroviário;;
16.01;Serviços De Transporte Coletivo Municipal Rodoviário, Metroviário, Ferroviário E Aquaviário De Passageiros. (Redação Dada Pela Lei Complementar Nº 157, De 2016);1.0401.21.90;Serviços de transporte aquaviário local de passageiros, por navegação interior não classificados em itens anteriores;060101;local da prestação;000001;Situações tributadas integralmente pelo IBS e CBS.;;
16.01;Serviços De Transporte Coletivo Municipal Rodoviário, Metroviário, Ferroviário E Aquaviário De Passageiros. (Redação Dada Pela Lei Complementar Nº 157, De 2016);1.0401.30.00;Serviços de transporte integrado local de passageiros;060101;local da prestação;400001;Fornecimento de serviços de transporte público coletivo de passageiros rodoviário e metroviário;;
16.02;Outros Serviços De Transporte De Natureza Municipal. (Incluído Pela Lei Complementar Nº 157, De 2016);1.0401.21.90;Serviços de transporte aquaviário local de passageiros, por navegação interior não classificados em itens anteriores;060101;local da prestação;000001;Situações tributadas integralmente pelo IBS e CBS.;;
16.02;Outros Serviços De Transporte De Natureza Municipal. (Incluído Pela Lei Complementar Nº 157, De 2016);1.0401.11.11;Serviços de transporte rodoviário local prestados exclusivamente por meio de ônibus;060101;local da prestação;000001;Situações tributadas integralmente pelo IBS e CBS.;;
16.02;Outros Serviços De Transporte De Natureza Municipal. (Incluído Pela Lei Complementar Nº 157, De 2016);1.0401.12.10;Serviços de transporte escolar;060101;local da prestação;000001;Situações tributadas integralmente pelo IBS e CBS.;;
16.02;Outros Serviços De Transporte De Natureza Municipal. (Incluído Pela Lei Complementar Nº 157, De 2016);1.0401.12.20;Serviços de transporte para aeroportos (shuttle);060101;local da prestação;000001;Situações tributadas integralmente pelo IBS e CBS.;;
16.02;Outros Serviços De Transporte De Natureza Municipal. (Incluído Pela Lei Complementar Nº 157, De 2016);1.0401.12.90;Serviços especiais de transporte rodoviário local regular de passageiros não classificados em itens anteriores;060101;local da prestação;000001;Situações tributadas integralmente pelo IBS e CBS.;;
16.02;Outros Serviços De Transporte De Natureza Municipal. (Incluído Pela Lei Complementar Nº 157, De 2016);1.0401.13.00;Serviços de táxi;060101;local da prestação;000001;Situações tributadas integralmente pelo IBS e CBS.;;
16.02;Outros Serviços De Transporte De Natureza Municipal. (Incluído Pela Lei Complementar Nº 157, De 2016);1.0401.14.00;Serviços de carro com motorista, exceto táxi;060101;local da prestação;000001;Situações tributadas integralmente pelo IBS e CBS.;;
16.02;Outros Serviços De Transporte De Natureza Municipal. (Incluído Pela Lei Complementar Nº 157, De 2016);1.0401.15.10;Serviços de fretamento contínuo, local;060101;local da prestação;000001;Situações tributadas integralmente pelo IBS e CBS.;;
16.02;Outros Serviços De Transporte De Natureza Municipal. (Incluído Pela Lei Complementar Nº 157, De 2016);1.0401.15.20;Serviços de fretamento eventual ou turístico, local;060101;local da prestação;000001;Situações tributadas integralmente pelo IBS e CBS.;;
16.02;Outros Serviços De Transporte De Natureza Municipal. (Incluído Pela Lei Complementar Nº 157, De 2016);1.0401.19.00;Serviços de transporte terrestre local de passageiros não classificados em subposições anteriores;060101;local da prestação;000001;Situações tributadas integralmente pelo IBS e CBS.;;
16.02;Outros Serviços De Transporte De Natureza Municipal. (Incluído Pela Lei Complementar Nº 157, De 2016);1.0401.21.20;Serviços de transporte aquaviário local de passageiros, por navegação interior, em embarcações para cruzeiros;060101;local da prestação;000001;Situações tributadas integralmente pelo IBS e CBS.;;
16.02;Outros Serviços De Transporte De Natureza Municipal. (Incluído Pela Lei Complementar Nº 157, De 2016);1.0401.22.00;Serviços de transporte aquaviário local de passageiros por fretamento ;060101;local da prestação;000001;Situações tributadas integralmente pelo IBS e CBS.;;
16.02;Outros Serviços De Transporte De Natureza Municipal. (Incluído Pela Lei Complementar Nº 157, De 2016);1.0401.29.00;Serviços de transporte aquaviário local de passageiros não classificados em subposições anteriores;060101;local da prestação;000001;Situações tributadas integralmente pelo IBS e CBS.;;
16.02;Outros Serviços De Transporte De Natureza Municipal. (Incluído Pela Lei Complementar Nº 157, De 2016);1.0401.41.00;Serviços de táxi aéreo local;060101;local da prestação;000001;Situações tributadas integralmente pelo IBS e CBS.;;
16.02;Outros Serviços De Transporte De Natureza Municipal. (Incluído Pela Lei Complementar Nº 157, De 2016);1.0401.42.00;Serviços de transporte aéreo local de passageiros por fretamento;060101;local da prestação;000001;Situações tributadas integralmente pelo IBS e CBS.;;
16.02;Outros Serviços De Transporte De Natureza Municipal. (Incluído Pela Lei Complementar Nº 157, De 2016);1.0401.49.00;Serviços de transporte aéreo local de passageiros não classificados em subposições anteriores;060101;local da prestação;000001;Situações tributadas integralmente pelo IBS e CBS.;;
16.02;Outros Serviços De Transporte De Natureza Municipal. (Incluído Pela Lei Complementar Nº 157, De 2016);1.0401.90.00;Serviços de transporte local de passageiros não classificados não classificados em subposições anteriores;060101;local da prestação;000001;Situações tributadas integralmente pelo IBS e CBS.;;
16.02;Outros Serviços De Transporte De Natureza Municipal. (Incluído Pela Lei Complementar Nº 157, De 2016);1.0404.10.00;Locação de veículos rodoviários de passageiros com motorista;060101;local da prestação;000001;Situações tributadas integralmente pelo IBS e CBS.;;
16.02;Outros Serviços De Transporte De Natureza Municipal. (Incluído Pela Lei Complementar Nº 157, De 2016);1.0404.20.00;Locação de embarcações de passageiros com tripulação;060101;local da prestação;000001;Situações tributadas integralmente pelo IBS e CBS.;;
16.02;Outros Serviços De Transporte De Natureza Municipal. (Incluído Pela Lei Complementar Nº 157, De 2016);1.0404.30.00;Locação de aeronaves de passageiros com tripulação;060101;local da prestação;000001;Situações tributadas integralmente pelo IBS e CBS.;;
16.02;Outros Serviços De Transporte De Natureza Municipal. (Incluído Pela Lei Complementar Nº 157, De 2016);1.0405.00.00;Afretamento de embarcações de passageiros por tempo;060101;local da prestação;000001;Situações tributadas integralmente pelo IBS e CBS.;;
16.02;Outros Serviços De Transporte De Natureza Municipal. (Incluído Pela Lei Complementar Nº 157, De 2016);1.0501.11.10;Serviços de transporte rodoviário de cargas sólidas a granel;070100;local da prestação;000001;Situações tributadas integralmente pelo IBS e CBS.;;
16.02;Outros Serviços De Transporte De Natureza Municipal. (Incluído Pela Lei Complementar Nº 157, De 2016);1.0501.11.20;Serviços de transporte rodoviário de cargas líquidas, ou liquefeitas, a granel;070100;local da prestação;000001;Situações tributadas integralmente pelo IBS e CBS.;;
16.02;Outros Serviços De Transporte De Natureza Municipal. (Incluído Pela Lei Complementar Nº 157, De 2016);1.0501.11.30;Serviços de transporte rodoviário de cargas gasosas a granel;070100;local da prestação;000001;Situações tributadas integralmente pelo IBS e CBS.;;
16.02;Outros Serviços De Transporte De Natureza Municipal. (Incluído Pela Lei Complementar Nº 157, De 2016);1.0501.12.10;Serviços de transporte rodoviário de carga solta, não unitizada;070100;local da prestação;000001;Situações tributadas integralmente pelo IBS e CBS.;;
16.02;Outros Serviços De Transporte De Natureza Municipal. (Incluído Pela Lei Complementar Nº 157, De 2016);1.0501.12.20;Serviços de transporte rodoviário de carga unitizada;070100;local da prestação;000001;Situações tributadas integralmente pelo IBS e CBS.;;
16.02;Outros Serviços De Transporte De Natureza Municipal. (Incluído Pela Lei Complementar Nº 157, De 2016);1.0501.12.30;Serviços de transporte rodoviário de carga frigorificada ou climatizada;070100;local da prestação;000001;Situações tributadas integralmente pelo IBS e CBS.;;
16.02;Outros Serviços De Transporte De Natureza Municipal. (Incluído Pela Lei Complementar Nº 157, De 2016);1.0501.13.10;Serviços de transporte rodoviário de cargas em contêineres frigorificados ou climatizados;070100;local da prestação;000001;Situações tributadas integralmente pelo IBS e CBS.;;
16.02;Outros Serviços De Transporte De Natureza Municipal. (Incluído Pela Lei Complementar Nº 157, De 2016);1.0501.13.20;Serviços de transporte rodoviário de cargas em contêineres não frigorificados ou climatizados;070100;local da prestação;000001;Situações tributadas integralmente pelo IBS e CBS.;;
16.02;Outros Serviços De Transporte De Natureza Municipal. (Incluído Pela Lei Complementar Nº 157, De 2016);1.0501.14.10;Serviços de transporte rodoviário de cargas vivas;070100;local da prestação;000001;Situações tributadas integralmente pelo IBS e CBS.;;
16.02;Outros Serviços De Transporte De Natureza Municipal. (Incluído Pela Lei Complementar Nº 157, De 2016);1.0501.14.20;Serviços de transporte rodoviário de mudanças domésticas e de mobília e outros objetos de escritório;070100;local da prestação;000001;Situações tributadas integralmente pelo IBS e CBS.;;
16.02;Outros Serviços De Transporte De Natureza Municipal. (Incluído Pela Lei Complementar Nº 157, De 2016);1.0501.14.30;Serviços de transporte rodoviário de cargas de grande porte;070100;local da prestação;000001;Situações tributadas integralmente pelo IBS e CBS.;;
16.02;Outros Serviços De Transporte De Natureza Municipal. (Incluído Pela Lei Complementar Nº 157, De 2016);1.0501.14.40;Serviços de transporte rodoviário de veículos;070100;local da prestação;000001;Situações tributadas integralmente pelo IBS e CBS.;;
16.02;Outros Serviços De Transporte De Natureza Municipal. (Incluído Pela Lei Complementar Nº 157, De 2016);1.0501.14.51;Serviços de transporte rodoviário de combustíveis, lubrificantes e GLP, inclusive apresentados em botijões metálicos;070100;local da prestação;000001;Situações tributadas integralmente pelo IBS e CBS.;;
16.02;Outros Serviços De Transporte De Natureza Municipal. (Incluído Pela Lei Complementar Nº 157, De 2016);1.0501.14.52;Serviços de transporte rodoviário de produtos químicos perigosos, exceto lubrificantes e GLP;070100;local da prestação;000001;Situações tributadas integralmente pelo IBS e CBS.;;
16.02;Outros Serviços De Transporte De Natureza Municipal. (Incluído Pela Lei Complementar Nº 157, De 2016);1.0501.14.59;Serviços de transporte rodoviário de produtos perigosos não classificados em subitens anteriores;070100;local da prestação;000001;Situações tributadas integralmente pelo IBS e CBS.;;
16.02;Outros Serviços De Transporte De Natureza Municipal. (Incluído Pela Lei Complementar Nº 157, De 2016);1.0501.15.00;Serviços de transporte rodoviário de cargas postais e malotes;070100;local da prestação;000001;Situações tributadas integralmente pelo IBS e CBS.;;
16.02;Outros Serviços De Transporte De Natureza Municipal. (Incluído Pela Lei Complementar Nº 157, De 2016);1.0501.19.00;Serviços de transporte rodoviário de cargas não classificados em subposições anteriores;070100;local da prestação;000001;Situações tributadas integralmente pelo IBS e CBS.;;
16.02;Outros Serviços De Transporte De Natureza Municipal. (Incluído Pela Lei Complementar Nº 157, De 2016);1.0502.11.10;Serviços de transporte aquaviário por navegação interior de cargas sólidas, a granel;070100;local da prestação;000001;Situações tributadas integralmente pelo IBS e CBS.;;
16.02;Outros Serviços De Transporte De Natureza Municipal. (Incluído Pela Lei Complementar Nº 157, De 2016);1.0502.11.20;Serviços de transporte aquaviário por navegação interior de cargas líquidas, ou liquefeitas, a granel;070100;local da prestação;000001;Situações tributadas integralmente pelo IBS e CBS.;;
16.02;Outros Serviços De Transporte De Natureza Municipal. (Incluído Pela Lei Complementar Nº 157, De 2016);1.0502.11.30;Serviços de transporte aquaviário por navegação interior de cargas gasosas a granel;070100;local da prestação;000001;Situações tributadas integralmente pelo IBS e CBS.;;
16.02;Outros Serviços De Transporte De Natureza Municipal. (Incluído Pela Lei Complementar Nº 157, De 2016);1.0502.12.10;Serviços de transporte aquaviário por navegação interior de carga solta, não unitizada;070100;local da prestação;000001;Situações tributadas integralmente pelo IBS e CBS.;;
16.02;Outros Serviços De Transporte De Natureza Municipal. (Incluído Pela Lei Complementar Nº 157, De 2016);1.0502.12.20;Serviços de transporte aquaviário por navegação interior de carga unitizada;070100;local da prestação;000001;Situações tributadas integralmente pelo IBS e CBS.;;
16.02;Outros Serviços De Transporte De Natureza Municipal. (Incluído Pela Lei Complementar Nº 157, De 2016);1.0502.12.30;Serviços de transporte aquaviário por navegação interior de carga frigorificada ou climatizada;070100;local da prestação;000001;Situações tributadas integralmente pelo IBS e CBS.;;
16.02;Outros Serviços De Transporte De Natureza Municipal. (Incluído Pela Lei Complementar Nº 157, De 2016);1.0502.13.10;Serviços de transporte aquaviário por navegação interior de cargas em contêineres frigorificados ou climatizados;070100;local da prestação;000001;Situações tributadas integralmente pelo IBS e CBS.;;
16.02;Outros Serviços De Transporte De Natureza Municipal. (Incluído Pela Lei Complementar Nº 157, De 2016);1.0502.13.20;Serviços de transporte aquaviário por navegação interior de cargas em contêineres não frigorificados ou climatizados;070100;local da prestação;000001;Situações tributadas integralmente pelo IBS e CBS.;;
16.02;Outros Serviços De Transporte De Natureza Municipal. (Incluído Pela Lei Complementar Nº 157, De 2016);1.0502.14.10;Serviços de transporte aquaviário por navegação interior de cargas vivas;070100;local da prestação;000001;Situações tributadas integralmente pelo IBS e CBS.;;
16.02;Outros Serviços De Transporte De Natureza Municipal. (Incluído Pela Lei Complementar Nº 157, De 2016);1.0502.14.20;Serviços de transporte aquaviário por navegação interior de mudanças domésticas e de mobília e outros objetos de escritório;070100;local da prestação;000001;Situações tributadas integralmente pelo IBS e CBS.;;
16.02;Outros Serviços De Transporte De Natureza Municipal. (Incluído Pela Lei Complementar Nº 157, De 2016);1.0502.14.30;Serviços de transporte aquaviário por navegação interior de cargas de grande porte;070100;local da prestação;000001;Situações tributadas integralmente pelo IBS e CBS.;;
16.02;Outros Serviços De Transporte De Natureza Municipal. (Incluído Pela Lei Complementar Nº 157, De 2016);1.0502.14.40;Serviços de transporte aquaviário por navegação interior de veículos;070100;local da prestação;000001;Situações tributadas integralmente pelo IBS e CBS.;;
16.02;Outros Serviços De Transporte De Natureza Municipal. (Incluído Pela Lei Complementar Nº 157, De 2016);1.0502.14.51;Serviços de transporte aquaviário por navegação interior de combustíveis, lubrificantes e GLP, inclusive apresentado em botijões metálicos;070100;local da prestação;000001;Situações tributadas integralmente pelo IBS e CBS.;;
16.02;Outros Serviços De Transporte De Natureza Municipal. (Incluído Pela Lei Complementar Nº 157, De 2016);1.0502.14.52;Serviços de transporte aquaviário por navegação interior de produtos químicos perigosos, exceto lubrificantes e GLP;070100;local da prestação;000001;Situações tributadas integralmente pelo IBS e CBS.;;
16.02;Outros Serviços De Transporte De Natureza Municipal. (Incluído Pela Lei Complementar Nº 157, De 2016);1.0502.14.59;Serviços de transporte aquaviário por navegação interior de produtos perigosos não classificados em subposições anteriores;070100;local da prestação;000001;Situações tributadas integralmente pelo IBS e CBS.;;
16.02;Outros Serviços De Transporte De Natureza Municipal. (Incluído Pela Lei Complementar Nº 157, De 2016);1.0502.14.90;Serviços de transporte aquaviário por navegação interior de cargas especiais não classificados em subposições anteriores;070100;local da prestação;000001;Situações tributadas integralmente pelo IBS e CBS.;;
16.02;Outros Serviços De Transporte De Natureza Municipal. (Incluído Pela Lei Complementar Nº 157, De 2016);1.0502.19.00;Serviços de transporte aquaviário por navegação interior de cargas não classificados em subposições anteriores;070100;local da prestação;000001;Situações tributadas integralmente pelo IBS e CBS.;;
16.02;Outros Serviços De Transporte De Natureza Municipal. (Incluído Pela Lei Complementar Nº 157, De 2016);1.0502.21.10;Serviços de transporte aquaviário costeiro de cargas sólidas a granel;070100;local da prestação;000001;Situações tributadas integralmente pelo IBS e CBS.;;
16.02;Outros Serviços De Transporte De Natureza Municipal. (Incluído Pela Lei Complementar Nº 157, De 2016);1.0502.21.20;Serviços de transporte aquaviário costeiro de cargas líquidas ou liquefeitas, a granel;070100;local da prestação;000001;Situações tributadas integralmente pelo IBS e CBS.;;
16.02;Outros Serviços De Transporte De Natureza Municipal. (Incluído Pela Lei Complementar Nº 157, De 2016);1.0502.21.30;Serviços de transporte aquaviário costeiro de cargas gasosas a granel;070100;local da prestação;000001;Situações tributadas integralmente pelo IBS e CBS.;;
16.02;Outros Serviços De Transporte De Natureza Municipal. (Incluído Pela Lei Complementar Nº 157, De 2016);1.0502.22.10;Serviços de transporte aquaviário costeiro de carga solta, não unitizada;070100;local da prestação;000001;Situações tributadas integralmente pelo IBS e CBS.;;
16.02;Outros Serviços De Transporte De Natureza Municipal. (Incluído Pela Lei Complementar Nº 157, De 2016);1.0502.22.20;Serviços de transporte aquaviário costeiro de carga unitizada;070100;local da prestação;000001;Situações tributadas integralmente pelo IBS e CBS.;;
16.02;Outros Serviços De Transporte De Natureza Municipal. (Incluído Pela Lei Complementar Nº 157, De 2016);1.0502.22.30;Serviços de transporte aquaviário costeiro de carga frigorificada ou climatizada;070100;local da prestação;000001;Situações tributadas integralmente pelo IBS e CBS.;;
16.02;Outros Serviços De Transporte De Natureza Municipal. (Incluído Pela Lei Complementar Nº 157, De 2016);1.0502.23.10;Serviços de transporte aquaviário costeiro de cargas em contêineres frigorificados ou climatizados;070100;local da prestação;000001;Situações tributadas integralmente pelo IBS e CBS.;;
16.02;Outros Serviços De Transporte De Natureza Municipal. (Incluído Pela Lei Complementar Nº 157, De 2016);1.0502.23.20;Serviços de transporte aquaviário costeiro de cargas em contêineres não classificados em subposições anteriores;070100;local da prestação;000001;Situações tributadas integralmente pelo IBS e CBS.;;
16.02;Outros Serviços De Transporte De Natureza Municipal. (Incluído Pela Lei Complementar Nº 157, De 2016);1.0502.24.10;Serviços de transporte aquaviário costeiro de cargas vivas;070100;local da prestação;000001;Situações tributadas integralmente pelo IBS e CBS.;;
16.02;Outros Serviços De Transporte De Natureza Municipal. (Incluído Pela Lei Complementar Nº 157, De 2016);1.0502.24.20;Serviços de transporte aquaviário costeiro de mudanças domésticas e de mobília e outros objetos de escritório;070100;local da prestação;000001;Situações tributadas integralmente pelo IBS e CBS.;;
16.02;Outros Serviços De Transporte De Natureza Municipal. (Incluído Pela Lei Complementar Nº 157, De 2016);1.0502.24.30;Serviços de transporte aquaviário costeiro de cargas de grande porte;070100;local da prestação;000001;Situações tributadas integralmente pelo IBS e CBS.;;
16.02;Outros Serviços De Transporte De Natureza Municipal. (Incluído Pela Lei Complementar Nº 157, De 2016);1.0502.24.40;Serviços de transporte aquaviário costeiro de veículos;070100;local da prestação;000001;Situações tributadas integralmente pelo IBS e CBS.;;
16.02;Outros Serviços De Transporte De Natureza Municipal. (Incluído Pela Lei Complementar Nº 157, De 2016);1.0502.24.51;Serviços de transporte aquaviário costeiro de combustíveis, lubrificantes e GLP, inclusive apresentado em botijões metálicos;070100;local da prestação;000001;Situações tributadas integralmente pelo IBS e CBS.;;
16.02;Outros Serviços De Transporte De Natureza Municipal. (Incluído Pela Lei Complementar Nº 157, De 2016);1.0502.24.52;Serviços de transporte aquaviário costeiro de produtos químicos perigosos, exceto lubrificantes e GLP;070100;local da prestação;000001;Situações tributadas integralmente pelo IBS e CBS.;;
16.02;Outros Serviços De Transporte De Natureza Municipal. (Incluído Pela Lei Complementar Nº 157, De 2016);1.0502.24.59;Serviços de transporte aquaviário costeiro de produtos perigosos não classificados em subposições anteriores;070100;local da prestação;000001;Situações tributadas integralmente pelo IBS e CBS.;;
16.02;Outros Serviços De Transporte De Natureza Municipal. (Incluído Pela Lei Complementar Nº 157, De 2016);1.0502.29.00;Serviços de transportes aquaviário costeiro de cargas não classificados em subposições anteriores;070100;local da prestação;000001;Situações tributadas integralmente pelo IBS e CBS.;;
16.02;Outros Serviços De Transporte De Natureza Municipal. (Incluído Pela Lei Complementar Nº 157, De 2016);1.0505.10.00;Locação de veículos rodoviários de carga com operador ;070100;local da prestação;000001;Situações tributadas integralmente pelo IBS e CBS.;;
16.02;Outros Serviços De Transporte De Natureza Municipal. (Incluído Pela Lei Complementar Nº 157, De 2016);1.0505.20.00;Locação de embarcações de carga com tripulação ;070100;local da prestação;000001;Situações tributadas integralmente pelo IBS e CBS.;;
16.02;Outros Serviços De Transporte De Natureza Municipal. (Incluído Pela Lei Complementar Nº 157, De 2016);1.0505.30.00;Locação de aeronaves de carga com tripulação;070100;local da prestação;000001;Situações tributadas integralmente pelo IBS e CBS.;;
17.01;"Assessoria Ou Consultoria De Qualquer Natureza, Não Contida Em Outros Itens Desta Lista; Análise, Exame, Pesquisa, Coleta, Compilação E Fornecimento De Dados E Informações De Qualquer Natureza, Inclusive Cadastro E Similares.";1.0608.40.00;Serviços de consolidação ou desconsolidação documental de cargas no transporte multimodal ;100301;Domicílio principal do adquirente;000001;Situações tributadas integralmente pelo IBS e CBS.;;
17.01;"Assessoria Ou Consultoria De Qualquer Natureza, Não Contida Em Outros Itens Desta Lista; Análise, Exame, Pesquisa, Coleta, Compilação E Fornecimento De Dados E Informações De Qualquer Natureza, Inclusive Cadastro E Similares.";1.1001.40.00;Serviços de consultoria imobiliária;100301;Domicílio principal do adquirente;000001;Situações tributadas integralmente pelo IBS e CBS.;;
17.01;"Assessoria Ou Consultoria De Qualquer Natureza, Não Contida Em Outros Itens Desta Lista; Análise, Exame, Pesquisa, Coleta, Compilação E Fornecimento De Dados E Informações De Qualquer Natureza, Inclusive Cadastro E Similares.";1.1001.50.00;Serviços de assessoria de gestão condominial ;100301;Domicílio principal do adquirente;000001;Situações tributadas integralmente pelo IBS e CBS.;;
17.01;"Assessoria Ou Consultoria De Qualquer Natureza, Não Contida Em Outros Itens Desta Lista; Análise, Exame, Pesquisa, Coleta, Compilação E Fornecimento De Dados E Informações De Qualquer Natureza, Inclusive Cadastro E Similares.";1.1001.90.00;Serviços imobiliários não classificados em subposições anteriores;100301;Domicílio principal do adquirente;000001;Situações tributadas integralmente pelo IBS e CBS.;;
17.01;"Assessoria Ou Consultoria De Qualquer Natureza, Não Contida Em Outros Itens Desta Lista; Análise, Exame, Pesquisa, Coleta, Compilação E Fornecimento De Dados E Informações De Qualquer Natureza, Inclusive Cadastro E Similares.";1.1301.30.00;Serviços de documentação e certificação, exceto os serviços notariais e de registro;100301;Domicílio principal do adquirente;000001;Situações tributadas integralmente pelo IBS e CBS.;;
17.01;"Assessoria Ou Consultoria De Qualquer Natureza, Não Contida Em Outros Itens Desta Lista; Análise, Exame, Pesquisa, Coleta, Compilação E Fornecimento De Dados E Informações De Qualquer Natureza, Inclusive Cadastro E Similares.";1.1303.10.00;Serviços de consultoria tributária para pessoas jurídicas;100301;Domicílio principal do adquirente;000001;Situações tributadas integralmente pelo IBS e CBS.;;
17.01;"Assessoria Ou Consultoria De Qualquer Natureza, Não Contida Em Outros Itens Desta Lista; Análise, Exame, Pesquisa, Coleta, Compilação E Fornecimento De Dados E Informações De Qualquer Natureza, Inclusive Cadastro E Similares.";1.1303.20.00;Serviços de consultoria tributária para pessoas físicas;100301;Domicílio principal do adquirente;000001;Situações tributadas integralmente pelo IBS e CBS.;;
17.01;"Assessoria Ou Consultoria De Qualquer Natureza, Não Contida Em Outros Itens Desta Lista; Análise, Exame, Pesquisa, Coleta, Compilação E Fornecimento De Dados E Informações De Qualquer Natureza, Inclusive Cadastro E Similares.";1.1401.11.00;Serviços de consultoria em gestão estratégica;100301;Domicílio principal do adquirente;000001;Situações tributadas integralmente pelo IBS e CBS.;;
17.01;"Assessoria Ou Consultoria De Qualquer Natureza, Não Contida Em Outros Itens Desta Lista; Análise, Exame, Pesquisa, Coleta, Compilação E Fornecimento De Dados E Informações De Qualquer Natureza, Inclusive Cadastro E Similares.";1.1401.13.00;Serviços de consultoria em gestão de recursos humanos;100301;Domicílio principal do adquirente;000001;Situações tributadas integralmente pelo IBS e CBS.;;
17.01;"Assessoria Ou Consultoria De Qualquer Natureza, Não Contida Em Outros Itens Desta Lista; Análise, Exame, Pesquisa, Coleta, Compilação E Fornecimento De Dados E Informações De Qualquer Natureza, Inclusive Cadastro E Similares.";1.1401.14.00;Serviços de consultoria em gestão de marketing ;100301;Domicílio principal do adquirente;000001;Situações tributadas integralmente pelo IBS e CBS.;;
17.01;"Assessoria Ou Consultoria De Qualquer Natureza, Não Contida Em Outros Itens Desta Lista; Análise, Exame, Pesquisa, Coleta, Compilação E Fornecimento De Dados E Informações De Qualquer Natureza, Inclusive Cadastro E Similares.";1.1401.15.00;Serviços de consultoria em gestão operacional;100301;Domicílio principal do adquirente;000001;Situações tributadas integralmente pelo IBS e CBS.;;
17.01;"Assessoria Ou Consultoria De Qualquer Natureza, Não Contida Em Outros Itens Desta Lista; Análise, Exame, Pesquisa, Coleta, Compilação E Fornecimento De Dados E Informações De Qualquer Natureza, Inclusive Cadastro E Similares.";1.1401.16.00;Serviços de consultoria em gestão energética;100301;Domicílio principal do adquirente;000001;Situações tributadas integralmente pelo IBS e CBS.;;
17.01;"Assessoria Ou Consultoria De Qualquer Natureza, Não Contida Em Outros Itens Desta Lista; Análise, Exame, Pesquisa, Coleta, Compilação E Fornecimento De Dados E Informações De Qualquer Natureza, Inclusive Cadastro E Similares.";1.1401.17.00;Serviços de consultoria em gestão de cadeia logística;100301;Domicílio principal do adquirente;000001;Situações tributadas integralmente pelo IBS e CBS.;;
